order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,discount_pct,shipping_cost,order_status,total_amount
ORD-00248,CUST-1377,PROD-069,CHAN-2,2024-02-04,1,71.0,0.15,8.99,Completed,69.34
ORD-00249,CUST-1290,PROD-035,CHAN-3,2024-02-04,1,102.99,0.0,0.0,Completed,102.99
ORD-00250,CUST-1630,PROD-073,CHAN-1,2024-02-04,1,24.95,0.0,11.99,Completed,36.94
ORD-00251,CUST-0380,PROD-004,CHAN-2,2024-02-04,1,47.99,0.0,11.99,Completed,59.98
ORD-00252,CUST-0003,PROD-135,CHAN-2,2024-02-04,2,13.99,0.0,11.99,Completed,39.97
ORD-00253,CUST-0705,PROD-021,CHAN-2,2024-02-05,1,39.0,0.05,5.99,Completed,43.04
ORD-00254,CUST-1794,PROD-011,CHAN-3,2024-02-05,3,18.95,0.25,5.99,Completed,48.63
ORD-00255,CUST-0690,PROD-130,CHAN-1,2024-02-05,3,5.95,0.0,11.99,Completed,29.84
ORD-00256,CUST-0781,PROD-001,CHAN-4,2024-02-05,1,50.95,0.0,8.99,Completed,59.94
ORD-00257,CUST-0262,PROD-049,CHAN-1,2024-02-05,1,19.95,0.0,4.99,Completed,24.94
ORD-00258,CUST-1218,PROD-001,CHAN-1,2024-02-05,1,50.95,0.0,11.99,Completed,62.94
ORD-00259,CUST-0203,PROD-079,CHAN-2,2024-02-05,3,37.99,0.0,0.0,Refunded,113.97
ORD-00260,CUST-0536,PROD-011,CHAN-4,2024-02-05,2,18.95,0.0,4.99,Completed,42.89
ORD-00261,CUST-0461,PROD-072,CHAN-4,2024-02-05,2,35.95,0.1,11.99,Completed,76.7
ORD-00262,CUST-0150,PROD-076,CHAN-1,2024-02-05,1,7.99,0.2,5.99,Completed,12.38
ORD-00263,CUST-0191,PROD-006,CHAN-1,2024-02-05,1,58.0,0.0,11.99,Completed,69.99
ORD-00264,CUST-0648,PROD-096,CHAN-5,2024-02-05,1,22.99,0.0,5.99,Completed,28.98
ORD-00265,CUST-0515,PROD-132,CHAN-1,2024-02-06,2,8.0,0.0,8.99,Completed,24.99
ORD-00266,CUST-0944,PROD-003,CHAN-3,2024-02-06,2,70.99,0.25,0.0,Completed,106.48
ORD-00267,CUST-0002,PROD-003,CHAN-1,2024-02-06,1,70.99,0.0,4.99,Completed,75.98
ORD-00268,CUST-0339,PROD-043,CHAN-1,2024-02-06,3,45.99,0.0,0.0,Completed,137.97
ORD-00269,CUST-0150,PROD-001,CHAN-1,2024-02-06,1,50.95,0.0,5.99,Completed,56.94
ORD-00270,CUST-0194,PROD-013,CHAN-1,2024-02-06,2,41.95,0.15,8.99,Completed,80.3
ORD-00271,CUST-1980,PROD-018,CHAN-1,2024-02-07,1,83.95,0.0,0.0,Completed,83.95
ORD-00272,CUST-0828,PROD-024,CHAN-4,2024-02-07,1,39.0,0.0,8.99,Completed,47.99
ORD-00273,CUST-0248,PROD-063,CHAN-4,2024-02-07,2,96.99,0.0,0.0,Completed,193.98
ORD-00274,CUST-0002,PROD-018,CHAN-2,2024-02-08,1,83.95,0.0,0.0,Completed,83.95
ORD-00275,CUST-0774,PROD-102,CHAN-2,2024-02-08,4,137.0,0.0,0.0,Completed,548.0
ORD-00276,CUST-0073,PROD-115,CHAN-2,2024-02-08,1,166.95,0.0,0.0,Completed,166.95
ORD-00277,CUST-0876,PROD-003,CHAN-2,2024-02-08,1,70.99,0.0,4.99,Completed,75.98
ORD-00278,CUST-0086,PROD-065,CHAN-2,2024-02-08,1,30.0,0.0,8.99,Completed,38.99
ORD-00279,CUST-0002,PROD-029,CHAN-2,2024-02-09,2,79.0,0.0,0.0,Completed,158.0
ORD-00280,CUST-1637,PROD-042,CHAN-2,2024-02-09,1,17.0,0.0,5.99,Completed,22.99
ORD-00281,CUST-0915,PROD-008,CHAN-1,2024-02-09,1,38.99,0.0,8.99,Completed,47.98
ORD-00282,CUST-0001,PROD-078,CHAN-3,2024-02-10,1,9.99,0.0,11.99,Completed,21.98
ORD-00283,CUST-0244,PROD-108,CHAN-2,2024-02-10,1,114.95,0.0,0.0,Completed,114.95
ORD-00284,CUST-0110,PROD-069,CHAN-2,2024-02-10,1,71.0,0.4,4.99,Completed,47.59
ORD-00285,CUST-0099,PROD-121,CHAN-2,2024-02-10,4,156.99,0.0,0.0,Cancelled,0.0
ORD-00286,CUST-0984,PROD-133,CHAN-1,2024-02-10,2,18.99,0.0,5.99,Completed,43.97
ORD-00287,CUST-0001,PROD-067,CHAN-2,2024-02-11,1,95.99,0.25,5.99,Completed,77.98
ORD-00288,CUST-1345,PROD-109,CHAN-1,2024-02-11,1,68.99,0.0,4.99,Completed,73.98
ORD-00289,CUST-0150,PROD-027,CHAN-3,2024-02-11,1,54.0,0.15,4.99,Completed,50.89
ORD-00290,CUST-1708,PROD-007,CHAN-2,2024-02-11,1,49.0,0.2,11.99,Completed,51.19
ORD-00291,CUST-0061,PROD-017,CHAN-3,2024-02-11,2,28.99,0.0,4.99,Completed,62.97
ORD-00292,CUST-0114,PROD-043,CHAN-1,2024-02-12,1,45.99,0.0,0.0,Cancelled,0.0
ORD-00293,CUST-0300,PROD-002,CHAN-3,2024-02-12,2,28.99,0.0,4.99,Completed,62.97
ORD-00294,CUST-1711,PROD-072,CHAN-4,2024-02-12,1,35.95,0.0,5.99,Completed,41.94
ORD-00295,CUST-0517,PROD-143,CHAN-2,2024-02-12,1,19.0,0.0,4.99,Completed,23.99
ORD-00296,CUST-0844,PROD-123,CHAN-2,2024-02-12,1,141.0,0.0,0.0,Completed,141.0
ORD-00297,CUST-0693,PROD-147,CHAN-1,2024-02-12,1,5.95,0.0,5.99,Completed,11.94
ORD-00298,CUST-0080,PROD-062,CHAN-2,2024-02-12,1,77.99,0.0,0.0,Completed,77.99
ORD-00299,CUST-0039,PROD-058,CHAN-1,2024-02-12,1,86.0,0.0,0.0,Completed,86.0
ORD-00300,CUST-1234,PROD-018,CHAN-2,2024-02-12,3,83.95,0.3,0.0,Completed,176.3
ORD-00301,CUST-0048,PROD-024,CHAN-2,2024-02-12,2,39.0,0.0,0.0,Completed,78.0
ORD-00302,CUST-1515,PROD-126,CHAN-2,2024-02-12,1,6.99,0.0,5.99,Refunded,12.98
ORD-00303,CUST-0001,PROD-023,CHAN-1,2024-02-12,2,58.95,0.1,0.0,Completed,106.11
ORD-00304,CUST-0665,PROD-001,CHAN-3,2024-02-13,1,50.95,0.0,11.99,Completed,62.94
ORD-00305,CUST-0223,PROD-067,CHAN-1,2024-02-13,1,95.99,0.1,0.0,Completed,86.39
ORD-00306,CUST-0004,PROD-025,CHAN-2,2024-02-13,3,57.99,0.0,0.0,Completed,173.97
ORD-00307,CUST-0200,PROD-028,CHAN-2,2024-02-13,3,109.0,0.05,0.0,Completed,310.65
ORD-00308,CUST-0069,PROD-030,CHAN-2,2024-02-13,1,62.99,0.0,5.99,Completed,68.98
ORD-00309,CUST-0011,PROD-059,CHAN-1,2024-02-13,1,58.99,0.0,11.99,Completed,70.98
ORD-00310,CUST-0373,PROD-115,CHAN-2,2024-02-13,1,166.95,0.2,0.0,Completed,133.56
ORD-00311,CUST-0050,PROD-114,CHAN-1,2024-02-13,1,21.0,0.4,4.99,Completed,17.59
ORD-00312,CUST-0031,PROD-089,CHAN-2,2024-02-14,1,5.99,0.0,8.99,Completed,14.98
ORD-00313,CUST-0143,PROD-109,CHAN-2,2024-02-14,2,68.99,0.0,0.0,Completed,137.98
ORD-00314,CUST-1494,PROD-122,CHAN-1,2024-02-14,3,178.99,0.0,0.0,Completed,536.97
ORD-00315,CUST-0001,PROD-023,CHAN-3,2024-02-14,1,58.95,0.0,0.0,Cancelled,0.0
ORD-00316,CUST-0073,PROD-015,CHAN-2,2024-02-14,1,65.0,0.25,5.99,Completed,54.74
ORD-00317,CUST-0853,PROD-120,CHAN-2,2024-02-14,1,158.0,0.35,0.0,Completed,102.7
ORD-00318,CUST-1658,PROD-012,CHAN-1,2024-02-15,1,63.0,0.0,11.99,Completed,74.99
ORD-00319,CUST-0439,PROD-003,CHAN-1,2024-02-15,1,70.99,0.15,8.99,Completed,69.33
ORD-00320,CUST-0079,PROD-055,CHAN-3,2024-02-15,2,110.99,0.2,0.0,Completed,177.58
ORD-00321,CUST-0067,PROD-011,CHAN-4,2024-02-15,1,18.95,0.3,11.99,Completed,25.25
ORD-00322,CUST-1418,PROD-008,CHAN-4,2024-02-15,1,38.99,0.0,4.99,Completed,43.98
ORD-00323,CUST-0234,PROD-075,CHAN-2,2024-02-15,1,118.99,0.0,0.0,Completed,118.99
ORD-00324,CUST-0420,PROD-080,CHAN-1,2024-02-16,1,20.95,0.35,4.99,Returned,18.61
ORD-00325,CUST-0259,PROD-004,CHAN-2,2024-02-16,1,47.99,0.0,0.0,Cancelled,0.0
ORD-00326,CUST-0224,PROD-008,CHAN-2,2024-02-16,1,38.99,0.0,5.99,Completed,44.98
ORD-00327,CUST-0001,PROD-001,CHAN-4,2024-02-16,1,50.95,0.0,8.99,Completed,59.94
ORD-00328,CUST-0798,PROD-002,CHAN-1,2024-02-16,1,28.99,0.25,4.99,Completed,26.73
ORD-00329,CUST-0268,PROD-136,CHAN-4,2024-02-16,2,4.0,0.35,8.99,Completed,14.19
ORD-00330,CUST-0521,PROD-032,CHAN-1,2024-02-16,3,89.95,0.0,0.0,Completed,269.85
ORD-00331,CUST-0523,PROD-051,CHAN-1,2024-02-16,1,105.95,0.0,0.0,Completed,105.95
ORD-00332,CUST-1719,PROD-016,CHAN-1,2024-02-17,1,25.0,0.0,5.99,Completed,30.99
ORD-00333,CUST-1241,PROD-001,CHAN-3,2024-02-17,1,50.95,0.0,4.99,Completed,55.94
ORD-00334,CUST-1448,PROD-080,CHAN-1,2024-02-17,1,20.95,0.05,5.99,Completed,25.89
ORD-00335,CUST-0101,PROD-007,CHAN-3,2024-02-17,1,49.0,0.0,5.99,Completed,54.99
ORD-00336,CUST-0182,PROD-006,CHAN-1,2024-02-17,2,58.0,0.0,0.0,Completed,116.0
ORD-00337,CUST-0145,PROD-136,CHAN-4,2024-02-18,1,4.0,0.0,11.99,Completed,15.99
ORD-00338,CUST-0028,PROD-111,CHAN-1,2024-02-18,1,27.99,0.3,8.99,Completed,28.58
ORD-00339,CUST-0074,PROD-054,CHAN-2,2024-02-18,1,109.0,0.0,0.0,Completed,109.0
ORD-00340,CUST-0011,PROD-128,CHAN-2,2024-02-18,1,5.95,0.0,5.99,Completed,11.94
ORD-00341,CUST-0992,PROD-029,CHAN-2,2024-02-18,1,79.0,0.0,0.0,Completed,79.0
ORD-00342,CUST-0056,PROD-080,CHAN-1,2024-02-18,4,20.95,0.0,0.0,Completed,83.8
ORD-00343,CUST-0132,PROD-127,CHAN-4,2024-02-19,1,7.95,0.25,8.99,Completed,14.95
ORD-00344,CUST-1094,PROD-029,CHAN-4,2024-02-19,1,79.0,0.2,8.99,Completed,72.19
ORD-00345,CUST-0909,PROD-034,CHAN-1,2024-02-19,1,65.99,0.0,5.99,Completed,71.98
ORD-00346,CUST-0215,PROD-085,CHAN-2,2024-02-19,1,23.95,0.0,5.99,Completed,29.94
ORD-00347,CUST-0079,PROD-036,CHAN-1,2024-02-19,2,102.99,0.0,0.0,Completed,205.98
ORD-00348,CUST-1946,PROD-026,CHAN-1,2024-02-19,1,36.95,0.35,4.99,Completed,29.01
ORD-00349,CUST-0643,PROD-056,CHAN-2,2024-02-20,1,131.0,0.0,0.0,Completed,131.0
ORD-00350,CUST-0973,PROD-071,CHAN-1,2024-02-20,1,54.99,0.3,4.99,Completed,43.48
ORD-00351,CUST-0019,PROD-032,CHAN-3,2024-02-20,1,89.95,0.0,0.0,Completed,89.95
ORD-00352,CUST-1252,PROD-053,CHAN-1,2024-02-20,1,88.95,0.2,11.99,Completed,83.15
ORD-00353,CUST-0333,PROD-025,CHAN-1,2024-02-20,1,57.99,0.15,8.99,Completed,58.28
ORD-00354,CUST-0005,PROD-003,CHAN-1,2024-02-20,1,70.99,0.0,11.99,Completed,82.98
ORD-00355,CUST-1625,PROD-022,CHAN-2,2024-02-20,1,21.0,0.0,4.99,Completed,25.99
ORD-00356,CUST-0785,PROD-012,CHAN-4,2024-02-20,1,63.0,0.35,4.99,Completed,45.94
ORD-00357,CUST-1219,PROD-021,CHAN-1,2024-02-21,1,39.0,0.15,5.99,Returned,39.14
ORD-00358,CUST-0001,PROD-035,CHAN-1,2024-02-21,1,102.99,0.35,8.99,Completed,75.93
ORD-00359,CUST-1891,PROD-033,CHAN-3,2024-02-21,1,63.99,0.1,5.99,Returned,63.58
ORD-00360,CUST-0316,PROD-130,CHAN-3,2024-02-21,2,5.95,0.0,4.99,Completed,16.89
ORD-00361,CUST-0089,PROD-045,CHAN-1,2024-02-21,1,51.0,0.0,8.99,Completed,59.99
ORD-00362,CUST-0298,PROD-104,CHAN-3,2024-02-21,1,72.99,0.0,5.99,Completed,78.98
ORD-00363,CUST-0001,PROD-111,CHAN-1,2024-02-22,1,27.99,0.0,4.99,Completed,32.98
ORD-00364,CUST-0001,PROD-025,CHAN-5,2024-02-22,1,57.99,0.0,8.99,Completed,66.98
ORD-00365,CUST-0212,PROD-016,CHAN-4,2024-02-22,2,25.0,0.0,4.99,Completed,54.99
ORD-00366,CUST-0053,PROD-002,CHAN-2,2024-02-22,1,28.99,0.1,5.99,Completed,32.08
ORD-00367,CUST-0695,PROD-001,CHAN-1,2024-02-23,1,50.95,0.0,4.99,Completed,55.94
ORD-00368,CUST-0041,PROD-110,CHAN-1,2024-02-23,1,35.95,0.0,0.0,Cancelled,0.0
ORD-00369,CUST-1993,PROD-029,CHAN-2,2024-02-23,1,79.0,0.0,0.0,Completed,79.0
ORD-00370,CUST-0539,PROD-079,CHAN-1,2024-02-23,2,37.99,0.4,4.99,Completed,50.58
ORD-00371,CUST-0524,PROD-024,CHAN-2,2024-02-23,1,39.0,0.05,5.99,Completed,43.04
ORD-00372,CUST-0024,PROD-026,CHAN-1,2024-02-23,1,36.95,0.0,4.99,Completed,41.94
ORD-00373,CUST-0964,PROD-036,CHAN-4,2024-02-23,1,102.99,0.0,0.0,Cancelled,0.0
ORD-00374,CUST-0203,PROD-093,CHAN-2,2024-02-24,1,25.99,0.4,5.99,Completed,21.58
ORD-00375,CUST-0003,PROD-025,CHAN-1,2024-02-24,5,57.99,0.0,0.0,Completed,289.95
ORD-00376,CUST-0098,PROD-117,CHAN-2,2024-02-24,1,27.99,0.4,4.99,Completed,21.78
ORD-00377,CUST-0400,PROD-106,CHAN-3,2024-02-24,1,103.0,0.0,0.0,Completed,103.0
ORD-00378,CUST-0123,PROD-018,CHAN-1,2024-02-24,1,83.95,0.0,0.0,Completed,83.95
ORD-00379,CUST-1313,PROD-023,CHAN-2,2024-02-24,1,58.95,0.0,8.99,Returned,67.94
ORD-00380,CUST-0158,PROD-005,CHAN-2,2024-02-24,2,30.99,0.0,0.0,Cancelled,0.0
ORD-00381,CUST-0733,PROD-001,CHAN-1,2024-02-24,1,50.95,0.0,8.99,Completed,59.94
ORD-00382,CUST-0453,PROD-086,CHAN-1,2024-02-24,2,7.0,0.0,11.99,Completed,25.99
ORD-00383,CUST-0423,PROD-071,CHAN-5,2024-02-24,1,54.99,0.15,11.99,Completed,58.73
ORD-00384,CUST-1513,PROD-004,CHAN-1,2024-02-24,2,47.99,0.0,0.0,Completed,95.98
ORD-00385,CUST-1535,PROD-039,CHAN-2,2024-02-24,2,83.0,0.0,0.0,Cancelled,0.0
ORD-00386,CUST-1225,PROD-004,CHAN-3,2024-02-24,1,47.99,0.0,8.99,Returned,56.98
ORD-00387,CUST-0248,PROD-028,CHAN-2,2024-02-24,3,109.0,0.0,0.0,Completed,327.0
ORD-00388,CUST-0409,PROD-136,CHAN-1,2024-02-24,2,4.0,0.0,11.99,Returned,19.99
ORD-00389,CUST-1146,PROD-069,CHAN-2,2024-02-24,1,71.0,0.2,4.99,Completed,61.79
ORD-00390,CUST-1338,PROD-101,CHAN-1,2024-02-24,2,66.0,0.4,0.0,Completed,79.2
ORD-00391,CUST-0201,PROD-011,CHAN-3,2024-02-25,1,18.95,0.0,5.99,Completed,24.94
ORD-00392,CUST-1131,PROD-012,CHAN-1,2024-02-25,1,63.0,0.2,8.99,Completed,59.39
ORD-00393,CUST-0009,PROD-085,CHAN-1,2024-02-25,1,23.95,0.0,4.99,Completed,28.94
ORD-00394,CUST-0007,PROD-014,CHAN-2,2024-02-25,1,19.0,0.0,11.99,Completed,30.99
ORD-00395,CUST-0629,PROD-126,CHAN-2,2024-02-25,2,6.99,0.0,5.99,Returned,19.97
ORD-00396,CUST-0011,PROD-011,CHAN-3,2024-02-25,2,18.95,0.3,4.99,Completed,31.52
ORD-00397,CUST-0610,PROD-066,CHAN-1,2024-02-25,1,71.95,0.0,5.99,Completed,77.94
ORD-00398,CUST-1045,PROD-069,CHAN-2,2024-02-25,2,71.0,0.4,0.0,Completed,85.2
ORD-00399,CUST-0120,PROD-015,CHAN-3,2024-02-25,2,65.0,0.0,0.0,Completed,130.0
ORD-00400,CUST-0348,PROD-004,CHAN-1,2024-02-25,1,47.99,0.0,4.99,Completed,52.98
ORD-00401,CUST-0167,PROD-105,CHAN-4,2024-02-25,2,71.0,0.2,0.0,Refunded,113.6
ORD-00402,CUST-0160,PROD-093,CHAN-1,2024-02-25,1,25.99,0.0,8.99,Completed,34.98
ORD-00403,CUST-0002,PROD-024,CHAN-4,2024-02-25,1,39.0,0.15,4.99,Completed,38.14
ORD-00404,CUST-0039,PROD-141,CHAN-1,2024-02-25,2,15.0,0.0,4.99,Completed,34.99
ORD-00405,CUST-0108,PROD-001,CHAN-4,2024-02-26,1,50.95,0.0,11.99,Completed,62.94
ORD-00406,CUST-0416,PROD-013,CHAN-1,2024-02-26,1,41.95,0.15,5.99,Completed,41.65
ORD-00407,CUST-0012,PROD-002,CHAN-2,2024-02-26,1,28.99,0.0,11.99,Completed,40.98
ORD-00408,CUST-0126,PROD-027,CHAN-4,2024-02-26,3,54.0,0.3,0.0,Returned,113.4
ORD-00409,CUST-0820,PROD-117,CHAN-1,2024-02-26,1,27.99,0.0,11.99,Completed,39.98
ORD-00410,CUST-0548,PROD-058,CHAN-2,2024-02-26,1,86.0,0.0,0.0,Completed,86.0
ORD-00411,CUST-1927,PROD-101,CHAN-1,2024-02-26,2,66.0,0.35,0.0,Returned,85.8
ORD-00412,CUST-0071,PROD-003,CHAN-1,2024-02-26,1,70.99,0.0,4.99,Completed,75.98
ORD-00413,CUST-0001,PROD-099,CHAN-1,2024-02-26,1,17.95,0.2,4.99,Completed,19.35
ORD-00414,CUST-0005,PROD-006,CHAN-3,2024-02-26,1,58.0,0.1,5.99,Completed,58.19
ORD-00415,CUST-1744,PROD-150,CHAN-1,2024-02-26,1,7.0,0.1,8.99,Completed,15.29
ORD-00416,CUST-1328,PROD-150,CHAN-2,2024-02-26,2,7.0,0.2,4.99,Completed,16.19
ORD-00417,CUST-1035,PROD-020,CHAN-2,2024-02-27,2,25.0,0.05,4.99,Completed,52.49
ORD-00418,CUST-0739,PROD-001,CHAN-1,2024-02-27,1,50.95,0.0,5.99,Completed,56.94
ORD-00419,CUST-0051,PROD-123,CHAN-1,2024-02-27,1,141.0,0.0,0.0,Completed,141.0
ORD-00420,CUST-0098,PROD-057,CHAN-2,2024-02-27,1,32.0,0.4,5.99,Completed,25.19
ORD-00421,CUST-0024,PROD-010,CHAN-2,2024-02-27,1,32.99,0.0,0.0,Cancelled,0.0
ORD-00422,CUST-1731,PROD-033,CHAN-1,2024-02-27,2,63.99,0.1,0.0,Completed,115.18
ORD-00423,CUST-0114,PROD-064,CHAN-1,2024-02-28,1,43.0,0.35,5.99,Completed,33.94
ORD-00424,CUST-1002,PROD-129,CHAN-1,2024-02-28,1,8.99,0.0,4.99,Completed,13.98
ORD-00425,CUST-0268,PROD-129,CHAN-4,2024-02-28,1,8.99,0.0,4.99,Completed,13.98
ORD-00426,CUST-0015,PROD-038,CHAN-1,2024-02-28,1,83.99,0.0,0.0,Completed,83.99
ORD-00427,CUST-0019,PROD-061,CHAN-4,2024-02-28,5,67.0,0.0,0.0,Completed,335.0
ORD-00428,CUST-0157,PROD-054,CHAN-3,2024-02-28,1,109.0,0.2,0.0,Completed,87.2
ORD-00429,CUST-0743,PROD-026,CHAN-1,2024-02-28,1,36.95,0.0,8.99,Returned,45.94
ORD-00430,CUST-0006,PROD-072,CHAN-1,2024-02-29,1,35.95,0.05,11.99,Completed,46.14
ORD-00431,CUST-0013,PROD-112,CHAN-2,2024-02-29,1,115.0,0.0,0.0,Completed,115.0
ORD-00432,CUST-0451,PROD-026,CHAN-1,2024-02-29,2,36.95,0.1,8.99,Completed,75.5
ORD-00433,CUST-0014,PROD-003,CHAN-2,2024-03-01,1,70.99,0.0,5.99,Completed,76.98
ORD-00434,CUST-0096,PROD-035,CHAN-1,2024-03-01,2,102.99,0.25,0.0,Completed,154.48
ORD-00435,CUST-0571,PROD-062,CHAN-2,2024-03-01,1,77.99,0.0,0.0,Completed,77.99
ORD-00436,CUST-0108,PROD-030,CHAN-1,2024-03-01,4,62.99,0.0,0.0,Completed,251.96
ORD-00437,CUST-1153,PROD-006,CHAN-1,2024-03-01,1,58.0,0.0,8.99,Completed,66.99
ORD-00438,CUST-0056,PROD-004,CHAN-2,2024-03-01,2,47.99,0.0,0.0,Returned,95.98
ORD-00439,CUST-0885,PROD-009,CHAN-1,2024-03-01,1,60.99,0.0,8.99,Completed,69.98
ORD-00440,CUST-1138,PROD-105,CHAN-4,2024-03-01,1,71.0,0.4,11.99,Completed,54.59
ORD-00441,CUST-0757,PROD-003,CHAN-2,2024-03-02,1,70.99,0.05,5.99,Completed,73.43
ORD-00442,CUST-0223,PROD-060,CHAN-1,2024-03-02,1,51.99,0.0,4.99,Completed,56.98
ORD-00443,CUST-0001,PROD-001,CHAN-1,2024-03-02,1,50.95,0.0,11.99,Completed,62.94
ORD-00444,CUST-0054,PROD-009,CHAN-5,2024-03-02,1,60.99,0.0,4.99,Completed,65.98
ORD-00445,CUST-0014,PROD-045,CHAN-3,2024-03-03,1,51.0,0.0,11.99,Completed,62.99
ORD-00446,CUST-0089,PROD-048,CHAN-2,2024-03-03,2,121.95,0.0,0.0,Completed,243.9
ORD-00447,CUST-0680,PROD-114,CHAN-3,2024-03-03,1,21.0,0.0,5.99,Completed,26.99
ORD-00448,CUST-0220,PROD-062,CHAN-3,2024-03-03,1,77.99,0.0,0.0,Completed,77.99
ORD-00449,CUST-1958,PROD-007,CHAN-2,2024-03-03,2,49.0,0.15,0.0,Completed,83.3
ORD-00450,CUST-0047,PROD-035,CHAN-1,2024-03-03,1,102.99,0.0,0.0,Completed,102.99
ORD-00451,CUST-0028,PROD-021,CHAN-1,2024-03-03,5,39.0,0.0,0.0,Completed,195.0
ORD-00452,CUST-1973,PROD-004,CHAN-2,2024-03-03,1,47.99,0.0,5.99,Completed,53.98
ORD-00453,CUST-0002,PROD-003,CHAN-4,2024-03-03,3,70.99,0.0,0.0,Completed,212.97
ORD-00454,CUST-0034,PROD-006,CHAN-1,2024-03-03,1,58.0,0.0,5.99,Completed,63.99
ORD-00455,CUST-0452,PROD-009,CHAN-2,2024-03-03,1,60.99,0.1,4.99,Completed,59.88
ORD-00456,CUST-1609,PROD-065,CHAN-1,2024-03-03,2,30.0,0.0,8.99,Completed,68.99
ORD-00457,CUST-1167,PROD-014,CHAN-1,2024-03-03,3,19.0,0.0,11.99,Completed,68.99
ORD-00458,CUST-0024,PROD-001,CHAN-2,2024-03-03,2,50.95,0.1,0.0,Completed,91.71
ORD-00459,CUST-1000,PROD-127,CHAN-2,2024-03-04,1,7.95,0.0,4.99,Completed,12.94
ORD-00460,CUST-0492,PROD-091,CHAN-1,2024-03-04,1,13.0,0.0,8.99,Completed,21.99
ORD-00461,CUST-0001,PROD-053,CHAN-3,2024-03-04,1,88.95,0.4,11.99,Completed,65.36
ORD-00462,CUST-1905,PROD-002,CHAN-4,2024-03-04,2,28.99,0.15,11.99,Completed,61.27
ORD-00463,CUST-0102,PROD-142,CHAN-1,2024-03-05,2,5.0,0.0,5.99,Completed,15.99
ORD-00464,CUST-1422,PROD-086,CHAN-2,2024-03-05,1,7.0,0.0,0.0,Cancelled,0.0
ORD-00465,CUST-0379,PROD-020,CHAN-2,2024-03-05,2,25.0,0.0,8.99,Completed,58.99
ORD-00466,CUST-1555,PROD-001,CHAN-3,2024-03-05,3,50.95,0.0,0.0,Completed,152.85
ORD-00467,CUST-1062,PROD-004,CHAN-1,2024-03-05,1,47.99,0.2,5.99,Completed,44.38
ORD-00468,CUST-0583,PROD-060,CHAN-5,2024-03-05,1,51.99,0.0,8.99,Completed,60.98
ORD-00469,CUST-0116,PROD-059,CHAN-3,2024-03-05,3,58.99,0.0,0.0,Completed,176.97
ORD-00470,CUST-1112,PROD-028,CHAN-2,2024-03-05,2,109.0,0.0,0.0,Completed,218.0
ORD-00471,CUST-0308,PROD-009,CHAN-1,2024-03-06,1,60.99,0.0,8.99,Completed,69.98
ORD-00472,CUST-0827,PROD-003,CHAN-1,2024-03-06,1,70.99,0.0,4.99,Completed,75.98
ORD-00473,CUST-0433,PROD-025,CHAN-2,2024-03-06,1,57.99,0.0,4.99,Completed,62.98
ORD-00474,CUST-0013,PROD-038,CHAN-1,2024-03-06,1,83.99,0.0,0.0,Completed,83.99
ORD-00475,CUST-0005,PROD-120,CHAN-2,2024-03-06,1,158.0,0.05,0.0,Completed,150.1
ORD-00476,CUST-0004,PROD-143,CHAN-2,2024-03-06,1,19.0,0.0,5.99,Completed,24.99
ORD-00477,CUST-0778,PROD-086,CHAN-2,2024-03-06,1,7.0,0.0,11.99,Completed,18.99
ORD-00478,CUST-0220,PROD-001,CHAN-4,2024-03-07,1,50.95,0.05,5.99,Completed,54.39
ORD-00479,CUST-0037,PROD-127,CHAN-4,2024-03-07,4,7.95,0.0,5.99,Completed,37.79
ORD-00480,CUST-1394,PROD-150,CHAN-1,2024-03-07,2,7.0,0.0,8.99,Completed,22.99
ORD-00481,CUST-1187,PROD-010,CHAN-1,2024-03-07,4,32.99,0.0,0.0,Completed,131.96
ORD-00482,CUST-0088,PROD-114,CHAN-1,2024-03-07,1,21.0,0.0,4.99,Returned,25.99
ORD-00483,CUST-0270,PROD-010,CHAN-2,2024-03-07,1,32.99,0.0,5.99,Completed,38.98
ORD-00484,CUST-0006,PROD-006,CHAN-1,2024-03-07,1,58.0,0.0,5.99,Completed,63.99
ORD-00485,CUST-1072,PROD-027,CHAN-1,2024-03-07,1,54.0,0.0,5.99,Completed,59.99
ORD-00486,CUST-0008,PROD-004,CHAN-1,2024-03-07,2,47.99,0.0,0.0,Completed,95.98
ORD-00487,CUST-1620,PROD-102,CHAN-1,2024-03-07,1,137.0,0.0,0.0,Completed,137.0
ORD-00488,CUST-0411,PROD-078,CHAN-5,2024-03-07,1,9.99,0.0,5.99,Completed,15.98
ORD-00489,CUST-0003,PROD-072,CHAN-3,2024-03-08,2,35.95,0.25,8.99,Completed,62.92
ORD-00490,CUST-0712,PROD-137,CHAN-2,2024-03-08,3,15.0,0.0,8.99,Completed,53.99
ORD-00491,CUST-1832,PROD-107,CHAN-1,2024-03-08,1,53.0,0.0,11.99,Completed,64.99
ORD-00492,CUST-0409,PROD-032,CHAN-3,2024-03-08,1,89.95,0.3,8.99,Completed,71.95
ORD-00493,CUST-0064,PROD-085,CHAN-1,2024-03-08,1,23.95,0.1,8.99,Completed,30.55
ORD-00494,CUST-0170,PROD-058,CHAN-1,2024-03-08,2,86.0,0.0,0.0,Completed,172.0
ORD-00495,CUST-0244,PROD-126,CHAN-2,2024-03-09,1,6.99,0.0,8.99,Completed,15.98
